State,County,Year,Poverty Rate
Maine,Piscataquis County,2018,15.87
Maine,Piscataquis County,2017,15.87
Maine,Piscataquis County,2016,15.87
Maine,Piscataquis County,2015,15.87
Maine,Piscataquis County,2014,15.87
Maine,Piscataquis County,2013,15.87
Maine,Piscataquis County,2012,15.87
Maine,Piscataquis County,2011,15.87
Maine,Piscataquis County,2010,15.87
Maine,Piscataquis County,2009,15.87
Maine,Sagadahoc County,2018,15.87
Maine,Sagadahoc County,2017,15.87
Maine,Sagadahoc County,2016,15.87
Maine,Sagadahoc County,2015,15.87
Maine,Sagadahoc County,2014,15.87
Maine,Sagadahoc County,2013,15.87
Maine,Sagadahoc County,2012,15.87
Maine,Sagadahoc County,2011,15.87
Maine,Sagadahoc County,2010,15.87
Maine,Sagadahoc County,2009,15.87
Maine,Somerset County,2018,15.87
Maine,Somerset County,2017,13.17
Maine,Somerset County,2016,10.03
Maine,Somerset County,2015,17.67
Maine,Somerset County,2014,17.57
Maine,Somerset County,2013,17.57
Maine,Somerset County,2012,18.19
Maine,Somerset County,2011,17.31
Maine,Somerset County,2010,17.03
Maine,Somerset County,2009,16.79
Maine,Waldo County,2018,12.33
Maine,Waldo County,2017,14.23
Maine,Waldo County,2016,15.79
Maine,Waldo County,2015,16.35
Maine,Waldo County,2014,16.4
Maine,Waldo County,2013,64.89
Maine,Waldo County,2012,8.55
Maine,Waldo County,2011,15.49
Maine,Waldo County,2010,15.49
Maine,Waldo County,2009,15.49
Maine,Washington County,2018,18.46
Maine,Washington County,2017,18.28
Maine,Washington County,2016,18.05
Maine,Washington County,2015,19.0
Maine,Washington County,2014,19.07
Maine,Washington County,2013,19.07
Maine,Washington County,2012,19.87
Maine,Washington County,2011,19.2
Maine,Washington County,2010,18.66
Maine,Washington County,2009,18.05
Maine,York County,2018,14.29
Maine,York County,2017,10.62
Maine,York County,2016,9.26
Maine,York County,2015,9.69
Maine,York County,2014,9.77
Maine,York County,2013,9.25
Maine,York County,2012,9.41
Maine,York County,2011,9.46
Maine,York County,2010,9.46
Maine,York County,2009,9.46
Maryland,Allegany County,2018,16.32
Maryland,Allegany County,2017,16.77
Maryland,Allegany County,2016,17.41
Maryland,Allegany County,2015,18.0
Maryland,Allegany County,2014,18.03
Maryland,Allegany County,2013,17.51
Maryland,Allegany County,2012,17.43
Maryland,Allegany County,2011,12.38
Maryland,Allegany County,2010,19.49
Maryland,Allegany County,2009,15.73
Maryland,Anne Arundel County,2018,6.0
Maryland,Anne Arundel County,2017,6.02
Maryland,Anne Arundel County,2016,6.09
Maryland,Anne Arundel County,2015,5.84
Maryland,Anne Arundel County,2014,5.85
Maryland,Anne Arundel County,2013,5.83
Maryland,Anne Arundel County,2012,5.85
Maryland,Anne Arundel County,2011,5.45
Maryland,Anne Arundel County,2010,4.86
Maryland,Anne Arundel County,2009,4.73
Maryland,Baltimore city,2018,21.74
Maryland,Baltimore city,2017,22.41
Maryland,Baltimore city,2016,23.07
Maryland,Baltimore city,2015,23.51
Maryland,Baltimore city,2014,23.66
Maryland,Baltimore city,2013,22.5
Maryland,Baltimore city,2012,22.74
Maryland,Baltimore city,2011,21.15
Maryland,Baltimore city,2010,19.46
Maryland,Baltimore city,2009,18.13
Maryland,Baltimore County,2018,9.25
Maryland,Baltimore County,2017,9.16
Maryland,Baltimore County,2016,9.29
Maryland,Baltimore County,2015,9.35
Maryland,Baltimore County,2014,9.41
Maryland,Baltimore County,2013,8.44
Maryland,Baltimore County,2012,8.28
Maryland,Baltimore County,2011,7.63
Maryland,Baltimore County,2010,7.52
Maryland,Baltimore County,2009,7.19
Maryland,Calvert County,2018,1.42
Maryland,Calvert County,2017,5.48
Maryland,Calvert County,2016,5.98
Maryland,Calvert County,2015,5.9
Maryland,Calvert County,2014,5.84
Maryland,Calvert County,2013,5.84
Maryland,Calvert County,2012,4.92
Maryland,Calvert County,2011,4.94
Maryland,Calvert County,2010,4.28
Maryland,Calvert County,2009,4.25
Maryland,Caroline County,2018,8.46
Maryland,Caroline County,2017,15.62
Maryland,Caroline County,2016,16.98
Maryland,Caroline County,2015,16.06
Maryland,Caroline County,2014,15.84
Maryland,Caroline County,2013,13.96
Maryland,Caroline County,2012,12.83
Maryland,Caroline County,2011,12.38
Maryland,Caroline County,2010,11.04
Maryland,Caroline County,2009,11.04
Maryland,Carroll County,2018,25.86
Maryland,Carroll County,2017,5.39
Maryland,Carroll County,2016,5.7
Maryland,Carroll County,2015,5.63
Maryland,Carroll County,2014,5.62
Maryland,Carroll County,2013,5.56
Maryland,Carroll County,2012,5.53
Maryland,Carroll County,2011,5.26
Maryland,Carroll County,2010,5.17
Maryland,Carroll County,2009,5.17
Maryland,Cecil County,2018,9.41
Maryland,Cecil County,2017,9.42
Maryland,Cecil County,2016,10.55
Maryland,Cecil County,2015,10.19
Maryland,Cecil County,2014,10.12
Maryland,Cecil County,2013,9.67
Maryland,Cecil County,2012,9.49
Maryland,Cecil County,2011,9.34
Maryland,Cecil County,2010,8.72
Maryland,Cecil County,2009,7.7
Maryland,Charles County,2018,6.07
Maryland,Charles County,2017,6.77
Maryland,Charles County,2016,7.55
Maryland,Charles County,2015,7.85
Maryland,Charles County,2014,7.89
Maryland,Charles County,2013,6.67
Maryland,Charles County,2012,6.66
Maryland,Charles County,2011,5.17
Maryland,Charles County,2010,5.11
Maryland,Charles County,2009,4.92
Maryland,Dorchester County,2018,7.52
Maryland,Dorchester County,2017,15.57
Maryland,Dorchester County,2016,16.74
Maryland,Dorchester County,2015,16.57
Maryland,Dorchester County,2014,16.45
Maryland,Dorchester County,2013,15.38
Maryland,Dorchester County,2012,15.74
Maryland,Dorchester County,2011,14.53
Maryland,Dorchester County,2010,13.88
Maryland,Dorchester County,2009,13.88
Maryland,Frederick County,2018,7.58
Maryland,Frederick County,2017,7.14
Maryland,Frederick County,2016,7.1
Maryland,Frederick County,2015,6.83
Maryland,Frederick County,2014,6.84
Maryland,Frederick County,2013,5.9
Maryland,Frederick County,2012,5.65
Maryland,Frederick County,2011,5.23
Maryland,Frederick County,2010,4.48
Maryland,Frederick County,2009,4.41
Maryland,Garrett County,2018,4.64
Maryland,Garrett County,2017,11.06
Maryland,Garrett County,2016,12.36
Maryland,Garrett County,2015,12.47
Maryland,Garrett County,2014,12.41
Maryland,Garrett County,2013,12.41
Maryland,Garrett County,2012,12.97
Maryland,Garrett County,2011,12.49
Maryland,Garrett County,2010,11.6
Maryland,Garrett County,2009,11.59
Maryland,Harford County,2018,9.9
Maryland,Harford County,2017,7.5
Maryland,Harford County,2016,7.66
Maryland,Harford County,2015,7.95
Maryland,Harford County,2014,8.04
Maryland,Harford County,2013,6.8
Maryland,Harford County,2012,7.02
Maryland,Harford County,2011,6.18
Maryland,Harford County,2010,6.06
Maryland,Harford County,2009,6.06
Maryland,Howard County,2018,5.38
Maryland,Howard County,2017,5.32
Maryland,Howard County,2016,4.92
Maryland,Howard County,2015,5.02
Maryland,Howard County,2014,5.21
Maryland,Howard County,2013,4.56
Maryland,Howard County,2012,4.3
Maryland,Howard County,2011,4.26
Maryland,Howard County,2010,4.27
Maryland,Howard County,2009,12.25
Maryland,Kent County,2018,9.22
Maryland,Kent County,2017,12.91
Maryland,Kent County,2016,12.18
Maryland,Kent County,2015,11.68
Maryland,Kent County,2014,11.15
Maryland,Kent County,2013,11.15
Maryland,Kent County,2012,11.15
Maryland,Kent County,2011,11.07
Maryland,Kent County,2010,10.86
Maryland,Kent County,2009,10.86
Maryland,Montgomery County,2018,10.86
Maryland,Montgomery County,2017,10.86
Maryland,Montgomery County,2016,10.86
Maryland,Montgomery County,2015,10.86
Maryland,Montgomery County,2014,10.86
Maryland,Montgomery County,2013,10.86
Maryland,Montgomery County,2012,10.86
Maryland,Montgomery County,2011,10.86
Maryland,Montgomery County,2010,10.86
Maryland,Montgomery County,2009,10.86
Maryland,Prince George's County,2018,10.86
Maryland,Prince George's County,2017,10.86
Maryland,Prince George's County,2016,10.86
Maryland,Prince George's County,2015,10.86
Maryland,Prince George's County,2014,10.86
Maryland,Prince George's County,2013,10.86
Maryland,Prince George's County,2012,10.86
Maryland,Prince George's County,2011,10.86
Maryland,Prince George's County,2010,10.86
Maryland,Prince George's County,2009,10.86
Maryland,Queen Anne's County,2018,10.86
Maryland,Queen Anne's County,2017,10.86
Maryland,Queen Anne's County,2016,10.86
Maryland,Queen Anne's County,2015,10.86
Maryland,Queen Anne's County,2014,10.86
Maryland,Queen Anne's County,2013,10.86
Maryland,Queen Anne's County,2012,10.86
Maryland,Queen Anne's County,2011,10.86
Maryland,Queen Anne's County,2010,10.86
Maryland,Queen Anne's County,2009,10.86
Maryland,Somerset County,2018,10.86
Maryland,Somerset County,2017,10.86
Maryland,Somerset County,2016,10.86
Maryland,Somerset County,2015,10.86
Maryland,Somerset County,2014,10.86
Maryland,Somerset County,2013,10.86
Maryland,Somerset County,2012,10.86
Maryland,Somerset County,2011,10.86
Maryland,Somerset County,2010,10.86
Maryland,Somerset County,2009,10.86
Maryland,St. Mary's County,2018,10.86
Maryland,St. Mary's County,2017,10.86
Maryland,St. Mary's County,2016,10.86
Maryland,St. Mary's County,2015,10.86
Maryland,St. Mary's County,2014,10.86
Maryland,St. Mary's County,2013,10.86
Maryland,St. Mary's County,2012,10.86
Maryland,St. Mary's County,2011,10.86
Maryland,St. Mary's County,2010,10.86
Maryland,St. Mary's County,2009,10.86
Maryland,Talbot County,2018,10.86
Maryland,Talbot County,2017,10.86
Maryland,Talbot County,2016,10.86
Maryland,Talbot County,2015,10.86
Maryland,Talbot County,2014,10.86
Maryland,Talbot County,2013,10.86
Maryland,Talbot County,2012,10.86
Maryland,Talbot County,2011,10.86
Maryland,Talbot County,2010,10.86
Maryland,Talbot County,2009,10.86
Maryland,Washington County,2018,10.86
Maryland,Washington County,2017,10.86
Maryland,Washington County,2016,10.86
Maryland,Washington County,2015,10.86
Maryland,Washington County,2014,10.86
Maryland,Washington County,2013,10.86
Maryland,Washington County,2012,10.86
Maryland,Washington County,2011,10.86
Maryland,Washington County,2010,10.86
Maryland,Washington County,2009,157.02
Maryland,Wicomico County,2018,3.8
Maryland,Wicomico County,2017,15.56
Maryland,Wicomico County,2016,16.19
Maryland,Wicomico County,2015,16.16
Maryland,Wicomico County,2014,8.08
Maryland,Wicomico County,2013,8.08
Maryland,Wicomico County,2012,25.58
Maryland,Wicomico County,2011,14.76
Maryland,Wicomico County,2010,13.6
Maryland,Wicomico County,2009,13.6
Maryland,Worcester County,2018,9.07
Maryland,Worcester County,2017,10.01
Maryland,Worcester County,2016,10.18
Maryland,Worcester County,2015,10.91
Maryland,Worcester County,2014,10.97
Maryland,Worcester County,2013,10.16
Maryland,Worcester County,2012,10.66
Maryland,Worcester County,2011,10.14
Maryland,Worcester County,2010,9.84
Maryland,Worcester County,2009,9.84
Massachusetts,Barnstable County,2018,7.02
Massachusetts,Barnstable County,2017,7.3
Massachusetts,Barnstable County,2016,8.19
Massachusetts,Barnstable County,2015,8.65
Massachusetts,Barnstable County,2014,8.68
Massachusetts,Barnstable County,2013,8.9
Massachusetts,Barnstable County,2012,8.99
Massachusetts,Barnstable County,2011,9.03
Massachusetts,Barnstable County,2010,16.96
Massachusetts,Barnstable County,2009,8.01
Massachusetts,Berkshire County,2018,11.37
Massachusetts,Berkshire County,2017,11.38
Massachusetts,Berkshire County,2016,12.45
Massachusetts,Berkshire County,2015,12.37
Massachusetts,Berkshire County,2014,13.04
Massachusetts,Berkshire County,2013,13.04
Massachusetts,Berkshire County,2012,12.29
Massachusetts,Berkshire County,2011,12.39
Massachusetts,Berkshire County,2010,12.39
Massachusetts,Berkshire County,2009,12.39
Massachusetts,Bristol County,2018,13.41
Massachusetts,Bristol County,2017,11.49
Massachusetts,Bristol County,2016,12.49
Massachusetts,Bristol County,2015,12.49
Massachusetts,Bristol County,2014,12.68
Massachusetts,Bristol County,2013,11.78
Massachusetts,Bristol County,2012,11.63
Massachusetts,Bristol County,2011,10.47
Massachusetts,Bristol County,2010,10.37
Massachusetts,Bristol County,2009,10.37
Massachusetts,Dukes County,2018,8.04
Massachusetts,Dukes County,2017,8.07
Massachusetts,Dukes County,2016,8.98
Massachusetts,Dukes County,2015,11.32
Massachusetts,Dukes County,2014,11.66
Massachusetts,Dukes County,2013,10.1
Massachusetts,Dukes County,2012,10.6
Massachusetts,Dukes County,2011,10.82
Massachusetts,Dukes County,2010,10.82
Massachusetts,Dukes County,2009,7.91
Massachusetts,Essex County,2018,10.71
Massachusetts,Essex County,2017,10.75
Massachusetts,Essex County,2016,11.22
Massachusetts,Essex County,2015,11.35
Massachusetts,Essex County,2014,11.42
Massachusetts,Essex County,2013,10.53
Massachusetts,Essex County,2012,10.98
Massachusetts,Essex County,2011,10.17
Massachusetts,Essex County,2010,9.42
Massachusetts,Essex County,2009,9.29
Massachusetts,Franklin County,2018,10.35
Massachusetts,Franklin County,2017,10.72
Massachusetts,Franklin County,2016,11.24
Massachusetts,Franklin County,2015,11.66
Massachusetts,Franklin County,2014,11.73
Massachusetts,Franklin County,2013,11.68
Massachusetts,Franklin County,2012,11.81
Massachusetts,Franklin County,2011,11.87
Massachusetts,Franklin County,2010,11.34
Massachusetts,Franklin County,2009,11.29
Massachusetts,Hampden County,2018,17.12
Massachusetts,Hampden County,2017,17.12
Massachusetts,Hampden County,2016,17.64
Massachusetts,Hampden County,2015,17.57
Massachusetts,Hampden County,2014,17.47
Massachusetts,Hampden County,2013,17.0
Massachusetts,Hampden County,2012,16.99
Massachusetts,Hampden County,2011,17.12
Massachusetts,Hampden County,2010,17.12
Massachusetts,Hampden County,2009,15.39
Massachusetts,Hampshire County,2018,13.21
Massachusetts,Hampshire County,2017,13.61
Massachusetts,Hampshire County,2016,14.6
Massachusetts,Hampshire County,2015,14.7
Massachusetts,Hampshire County,2014,14.69
Massachusetts,Hampshire County,2013,11.83
Massachusetts,Hampshire County,2012,10.35
Massachusetts,Hampshire County,2011,11.9
Massachusetts,Hampshire County,2010,11.9
Massachusetts,Hampshire County,2009,10.01
Massachusetts,Middlesex County,2018,7.93
Massachusetts,Middlesex County,2017,8.1
Massachusetts,Middlesex County,2016,8.22
Massachusetts,Middlesex County,2015,8.26
Massachusetts,Middlesex County,2014,8.33
Massachusetts,Middlesex County,2013,7.83
Massachusetts,Middlesex County,2012,7.68
Massachusetts,Middlesex County,2011,7.92
Massachusetts,Middlesex County,2010,7.47
Massachusetts,Middlesex County,2009,6.85
Massachusetts,Nantucket County,2018,8.61
Massachusetts,Nantucket County,2017,9.97
Massachusetts,Nantucket County,2016,10.31
Massachusetts,Nantucket County,2015,11.28
Massachusetts,Nantucket County,2014,11.58
Massachusetts,Nantucket County,2013,10.05
Massachusetts,Nantucket County,2012,8.84
Massachusetts,Nantucket County,2011,8.8
Massachusetts,Nantucket County,2010,7.26
Massachusetts,Nantucket County,2009,7.33
Massachusetts,Norfolk County,2018,6.48
Massachusetts,Norfolk County,2017,6.5
Massachusetts,Norfolk County,2016,6.72
Massachusetts,Norfolk County,2015,6.63
Massachusetts,Norfolk County,2014,6.6
Massachusetts,Norfolk County,2013,6.28
Massachusetts,Norfolk County,2012,6.22
Massachusetts,Norfolk County,2011,6.46
Massachusetts,Norfolk County,2010,6.46
Massachusetts,Norfolk County,2009,5.53
Massachusetts,Plymouth County,2018,7.64
Massachusetts,Plymouth County,2017,7.8
Massachusetts,Plymouth County,2016,7.98
Massachusetts,Plymouth County,2015,8.12
Massachusetts,Plymouth County,2014,8.19
Massachusetts,Plymouth County,2013,7.17
Massachusetts,Plymouth County,2012,7.17
Massachusetts,Plymouth County,2011,6.74
Massachusetts,Plymouth County,2010,6.49
Massachusetts,Plymouth County,2009,6.17
Massachusetts,Suffolk County,2018,19.35
Massachusetts,Suffolk County,2017,19.34
Massachusetts,Suffolk County,2016,20.06
Massachusetts,Suffolk County,2015,20.56
Massachusetts,Suffolk County,2014,20.73
Massachusetts,Suffolk County,2013,19.11
Massachusetts,Suffolk County,2012,19.69
Massachusetts,Suffolk County,2011,19.1
Massachusetts,Suffolk County,2010,18.54
Massachusetts,Suffolk County,2009,16.72
Massachusetts,Worcester County,2018,10.42
Massachusetts,Worcester County,2017,10.89
Massachusetts,Worcester County,2016,11.39
Massachusetts,Worcester County,2015,11.64
Massachusetts,Worcester County,2014,11.76
Massachusetts,Worcester County,2013,10.51
Massachusetts,Worcester County,2012,10.14
Massachusetts,Worcester County,2011,10.33
Massachusetts,Worcester County,2010,10.33
Massachusetts,Worcester County,2009,8.49
Michigan,Alcona County,2018,0.29
Michigan,Alcona County,2017,15.55
Michigan,Alcona County,2016,14.93
Michigan,Alcona County,2015,15.17
Michigan,Alcona County,2014,15.17
Michigan,Alcona County,2013,15.1
Michigan,Alcona County,2012,15.07
Michigan,Alcona County,2011,15.13
Michigan,Alcona County,2010,15.13
Michigan,Alcona County,2009,15.13
Michigan,Alger County,2018,11.61
Michigan,Alger County,2017,12.49
Michigan,Alger County,2016,13.11
Michigan,Alger County,2015,14.18
Michigan,Alger County,2014,14.3
Michigan,Alger County,2013,14.24
Michigan,Alger County,2012,14.12
Michigan,Alger County,2011,14.89
Michigan,Alger County,2010,14.89
Michigan,Alger County,2009,11.47
Michigan,Allegan County,2018,12.68
Michigan,Allegan County,2017,10.58
Michigan,Allegan County,2016,11.57
Michigan,Allegan County,2015,12.42
Michigan,Allegan County,2014,12.71
Michigan,Allegan County,2013,12.71
Michigan,Allegan County,2012,13.03
Michigan,Allegan County,2011,13.06
Michigan,Allegan County,2010,13.06
Michigan,Allegan County,2009,13.06
Michigan,Alpena County,2018,6.22
Michigan,Alpena County,2017,14.97
Michigan,Alpena County,2016,16.1
Michigan,Alpena County,2015,17.13
Michigan,Alpena County,2014,17.21
Michigan,Alpena County,2013,17.21
Michigan,Alpena County,2012,17.06
Michigan,Alpena County,2011,16.82
Michigan,Alpena County,2010,16.82
Michigan,Alpena County,2009,16.82
Michigan,Antrim County,2018,11.28
Michigan,Antrim County,2017,12.32
Michigan,Antrim County,2016,12.89
Michigan,Antrim County,2015,14.25
Michigan,Antrim County,2014,14.48
Michigan,Antrim County,2013,14.48
Michigan,Antrim County,2012,16.05
Michigan,Antrim County,2011,16.02
Michigan,Antrim County,2010,15.66
Michigan,Antrim County,2009,14.52
Michigan,Arenac County,2018,11.88
Michigan,Arenac County,2017,18.4
Michigan,Arenac County,2016,13.51
Michigan,Arenac County,2015,13.51
Michigan,Arenac County,2014,19.86
Michigan,Arenac County,2013,19.86
Michigan,Arenac County,2012,18.71
Michigan,Arenac County,2011,17.99
Michigan,Arenac County,2010,17.99
Michigan,Arenac County,2009,17.99
Michigan,Baraga County,2018,10.91
Michigan,Baraga County,2017,15.77
Michigan,Baraga County,2016,73.9
Michigan,Baraga County,2015,4.73
Michigan,Baraga County,2014,15.61
Michigan,Baraga County,2013,14.02
Michigan,Baraga County,2012,12.49
Michigan,Baraga County,2011,14.71
Michigan,Baraga County,2010,14.71
Michigan,Baraga County,2009,14.71
Michigan,Barry County,2018,7.61
Michigan,Barry County,2017,21.85
Michigan,Barry County,2016,9.29
Michigan,Barry County,2015,10.73
Michigan,Barry County,2014,10.95
Michigan,Barry County,2013,11.02
Michigan,Barry County,2012,10.81
Michigan,Barry County,2011,10.83
Michigan,Barry County,2010,10.83
Michigan,Barry County,2009,8.54
Michigan,Bay County,2018,16.03
Michigan,Bay County,2017,16.27
Michigan,Bay County,2016,15.85
Michigan,Bay County,2015,15.13
Michigan,Bay County,2014,15.01
Michigan,Bay County,2013,13.99
Michigan,Bay County,2012,13.5
Michigan,Bay County,2011,13.53
Michigan,Bay County,2010,13.53
Michigan,Bay County,2009,10.96
Michigan,Benzie County,2018,3.67
Michigan,Benzie County,2017,9.49
Michigan,Benzie County,2016,11.07
Michigan,Benzie County,2015,11.44
Michigan,Benzie County,2014,11.55
Michigan,Benzie County,2013,11.55
Michigan,Benzie County,2012,12.96
Michigan,Benzie County,2011,12.99
Michigan,Benzie County,2010,12.99
Michigan,Benzie County,2009,12.99
Michigan,Berrien County,2018,16.44
Michigan,Berrien County,2017,16.98
Michigan,Berrien County,2016,17.78
Michigan,Berrien County,2015,17.74
Michigan,Berrien County,2014,17.67
Michigan,Berrien County,2013,16.59
Michigan,Berrien County,2012,17.27
Michigan,Berrien County,2011,17.45
Michigan,Berrien County,2010,16.37
Michigan,Berrien County,2009,15.19
Michigan,Branch County,2018,9.61
Michigan,Branch County,2017,15.71
Michigan,Branch County,2016,17.71
Michigan,Branch County,2015,17.78
Michigan,Branch County,2014,17.73
Michigan,Branch County,2013,17.73
Michigan,Branch County,2012,17.63
Michigan,Branch County,2011,17.34
Michigan,Branch County,2010,17.34
Michigan,Branch County,2009,17.34
Michigan,Calhoun County,2018,17.37
Michigan,Calhoun County,2017,17.1
Michigan,Calhoun County,2016,17.07
